time_date,formula_code,formula_name,formula_date,tph,steam_ratio,pdi,temp_con,amp_pl,pressure_boiler,roller_age,die_age,crumber_status,gap_crumber,density,fpqf,%fine,%moisture
31/10/2020 15:18,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.325,226.6,4.772,12,0,33,55,0.62,4.5069,0,0
31/10/2020 15:19,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.2125,237.6,4.648,12,0,34,11,0.62,4.5069,0,0
31/10/2020 15:34,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.4,245,3.388,15,0,34,31,0.62,4.5069,0,0
31/10/2020 15:36,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.2125,246.4,3.46,16,0,34,34,0.62,4.5069,0,0
31/10/2020 15:38,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.4375,225.6,3.376,16,0,35,0,0.62,4.5069,0,0
31/10/2020 15:40,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.2125,240.2,3.324,17,0,35,27,0.62,4.5069,0,0
31/10/2020 15:54,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.2125,254.4,3.38,20,0,37,7,0.62,4.5069,0,0
31/10/2020 16:25,0,513VF BRL WTH,26/10/2020,12,32,88,80.8125,273.2,3.564,23,0,5,29,0.62,4.5442,0,11.5
31/10/2020 16:28,0,513VF BRL WTH,26/10/2020,13,34,88,81.0375,262.2,3.296,24,0,5,40,0.62,4.5442,0,11.5
2/11/2020 13:40,0,513VT BRL WTH,26/10/2020,12,34,0,80.1,258.8,4.272,187,0,5,35,0.62,4.2787,0,0
2/11/2020 16:22,0,548VH,26/10/2020,11,34,0,80.5125,235,4.288,200,0,2,59,0.62,4.3684,0,0
2/11/2020 16:28,0,548VH,26/10/2020,12,35,0,82.6875,259.4,4.312,201,0,3,8,0.62,4.3684,0,0
2/11/2020 16:29,0,548VH,26/10/2020,13,35,0,84.75,251.2,4.316,202,0,3,14,0.62,4.3684,0,0
2/11/2020 16:30,0,548VH,26/10/2020,13,35,0,83.7375,263,4.312,202,0,3,44,0.62,4.3684,0,0
2/11/2020 16:31,0,548VH,26/10/2020,14,35,0,86.025,274.4,4.312,202,0,3,49,0.62,4.3684,0,0
2/11/2020 16:32,0,548VH,26/10/2020,14,33,0,89.7375,170.2,4.312,202,0,3,59,0.62,4.3684,0,0
2/11/2020 16:41,0,548VH,26/10/2020,14,30,0,83.1,277,4.3,204,0,8,49,0.62,4.3684,0,0
2/11/2020 17:08,0,548VH,26/10/2020,13,31,0,83.1,273.6,4.296,211,0,25,3,0.62,4.3684,0,0
2/11/2020 17:09,0,548VH,26/10/2020,13,31,0,83.2125,279.4,4.304,211,0,25,48,0.62,4.3684,0,0
2/11/2020 17:12,0,548VH,26/10/2020,13,32,0,82.9875,271.8,4.316,212,0,27,54,0.62,4.3684,0,0
2/11/2020 17:17,0,548VH,26/10/2020,13,30,0,83.1,273.8,4.296,213,0,29,10,0.62,4.3684,0,0
2/11/2020 17:26,0,548VH,26/10/2020,13,30,0,83.625,271.2,4.308,215,0,29,20,0.62,4.3684,0,0
2/11/2020 17:29,0,548VH,26/10/2020,13,30,0,83.4375,251.6,4.308,216,0,29,59,0.62,4.3684,0,0
2/11/2020 18:10,0,548V/548VEX  DCK BRL PRE,26/10/2020,12,32,95.6,82.9875,259.4,4.292,218,0,10,34,0.62,4.3702,0,11.4
2/11/2020 22:14,0,549V/549VEX DCK BRL GR,26/10/2020,12,33,96.3,83.1,260.4,3.484,244,0,5,26,0.62,4.5069,0,11.4
2/11/2020 22:57,0,549V/549VEX DCK BRL GR,26/10/2020,12,32,96.3,82.9875,235.8,3.596,249,0,2,55,0.62,4.5069,0,11.4
2/11/2020 23:29,0,549V/549VEX DCK BRL GR,26/10/2020,12,26,0,79.9875,259.4,3.34,254,0,0,0,0.62,4.5069,0,0
2/11/2020 23:33,0,549V/549VEX DCK BRL GR,26/10/2020,12,26,0,80.8125,251,3.308,255,0,1,57,0.62,4.5069,0,0
2/11/2020 23:45,0,549V/549VEX DCK BRL GR,26/10/2020,12,26,0,79.9875,261.2,3.412,258,0,4,48,0.62,4.5069,0,0
2/11/2020 23:54,0,549V/549VEX DCK BRL GR,26/10/2020,12,26,0,86.85,179,3.508,259,0,4,56,0.62,4.5069,0,0
3/11/2020 0:23,0,549V/549VEX DCK BRL GR,26/10/2020,12,23,0,76.8,279.6,4.096,260,0,4,30,0.62,4.5069,0,0
3/11/2020 0:29,0,549V/549VEX DCK BRL GR,26/10/2020,12,24,0,73.9875,262.2,4.032,262,0,5,46,0.62,4.5069,0,0
3/11/2020 5:53,0,513VU BRL WTH,26/10/2020,12,26,0,72.975,252.6,4.116,321,0,5,22,0.62,4.9534,0,0
3/11/2020 5:54,0,513VU BRL WTH,26/10/2020,14,26,0,74.2125,253.2,4.104,322,0,5,36,0.62,4.9534,0,0
4/11/2020 22:30,0,548VH,3/11/2020,12,29,0,81.2625,267.6,3.58,444,0,16,19,0.62,4.3675,0,0
4/11/2020 22:41,0,548VH,3/11/2020,12,30,0,83.7375,248.6,3.508,446,0,16,19,0.62,4.3675,0,0
4/11/2020 23:47,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,31,0,80.5125,247.4,3.532,454,0,2,28,0.62,4.6272,0,0
5/11/2020 0:03,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,31,0,84.975,230.8,3.344,458,0,2,29,0.62,4.6272,0,0
5/11/2020 1:00,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,36,0,85.9125,243.8,3.52,470,0,2,29,0.62,4.6272,0,0
5/11/2020 5:41,0,513VU BRL WTH,3/11/2020,12,36,0,83.4375,219.4,3.424,524,0,3,47,0.62,4.9521,0,0
5/11/2020 5:43,0,513VU BRL WTH,3/11/2020,14,36,0,85.05,221.4,3.296,524,0,4,6,0.62,4.9521,0,0
5/11/2020 5:46,0,513VU BRL WTH,3/11/2020,14,30,0,84.225,202,3.344,525,0,4,47,0.62,4.9521,0,0
5/11/2020 5:53,0,513VU BRL WTH,3/11/2020,14,32,0,81.2625,241.4,3.376,527,0,8,14,0.62,4.9521,0,0
5/11/2020 7:23,0,513VU BRL WTH,3/11/2020,14,32,0,81.0375,236.2,4.664,542,0,1,4,0.62,4.9521,0,0
5/11/2020 7:35,0,513VU BRL WTH,3/11/2020,14,32,0,83.4375,222.2,4.128,544,0,2,3,0.62,4.9521,0,0
6/11/2020 2:46,0,513VF BRL WTH,3/11/2020,14,33,0,76.425,283.6,3.528,597,0,0,38,0.62,4.5442,0,0
6/11/2020 2:48,0,513VF BRL WTH,3/11/2020,13,33,0,82.875,255.8,3.52,597,0,0,40,0.62,4.5442,0,0
6/11/2020 3:21,0,513VF BRL WTH,3/11/2020,13,37,0,85.5,274,3.512,604,0,0,41,0.62,4.5442,0,0
6/11/2020 3:24,0,513VF BRL WTH,3/11/2020,13,37,0,85.3875,279,3.4,605,0,2,55,0.62,4.5442,0,0
6/11/2020 5:31,0,513VF BRL WTH,3/11/2020,13,37,0,83.2875,258.8,3.564,618,0,3,25,0.62,4.5442,0,0
6/11/2020 5:34,0,513VF BRL WTH,3/11/2020,13,34,0,88.725,214.6,3.488,619,0,4,8,0.62,4.5442,0,0
6/11/2020 6:23,0,513VF BRL WTH,3/11/2020,12,30,0,75.975,337.2,4.94,622,0,3,7,0.62,4.5442,0,0
6/11/2020 7:09,0,513VF BRL WTH,3/11/2020,13,34,0,82.5,308.4,3.5,632,0,3,12,0.62,4.5442,0,0
6/11/2020 16:36,0,513VF BRL WTH,3/11/2020,12,34,0,71.2125,314.2,4.336,645,0,2,26,0.62,4.5442,0,0
6/11/2020 17:55,0,513VF BRL WTH,3/11/2020,12,34,0,83.025,292.6,4.264,657,0,4,42,0.62,4.5442,0,0
6/11/2020 18:00,0,513VF BRL WTH,3/11/2020,12,36,0,83.325,274.8,4.28,658,0,9,10,0.62,4.5442,0,0
6/11/2020 22:24,0,549V/549VEX DCK BRL GR,3/11/2020,12,36,0,83.325,264.8,3.424,679,0,3,57,0.62,4.5059,0,0
6/11/2020 22:54,0,549V/549VEX DCK BRL GR,3/11/2020,12,34,0,85.8,187.2,3.492,685,0,3,57,0.62,4.5059,0,0
6/11/2020 23:00,0,549V/549VEX DCK BRL GR,3/11/2020,12,23,0,81.15,258.2,3.444,686,0,2,59,0.62,4.5059,0,0
6/11/2020 23:08,0,549V/549VEX DCK BRL GR,3/11/2020,11,22,0,85.0875,267.2,3.52,688,0,3,23,0.62,4.5059,0,0
6/11/2020 23:27,0,549V/549VEX DCK BRL GR,3/11/2020,11,25,0,80.4,248.4,3.4,691,0,15,56,0.62,4.5059,0,0
6/11/2020 23:46,0,549V/549VEX DCK BRL GR,3/11/2020,11,26,0,77.2125,282.6,4.304,695,0,31,30,0.62,4.5059,0,0
6/11/2020 23:52,0,549V/549VEX DCK BRL GR,3/11/2020,11,28,0,79.0875,244.6,3.544,696,0,31,45,0.62,4.5059,0,0
7/11/2020 2:31,0,549VF/549VFEX DCK BRL GR,3/11/2020,11,35,0,81.45,233.8,3.444,722,0,4,23,0.62,4.6272,0,0
7/11/2020 2:45,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,29,0,87.0375,227.2,3.404,724,0,1,17,0.62,4.6272,0,0
7/11/2020 2:53,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,29,0,81.75,239.2,3.552,726,0,5,7,0.62,4.6272,0,0
7/11/2020 2:55,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,30,0,81.5625,237.8,3.492,726,0,6,8,0.62,4.6272,0,0
7/11/2020 3:17,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,29,0,80.4,250.8,4.804,731,0,10,48,0.62,4.6272,0,0
7/11/2020 3:22,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,31,0,80.325,240.2,4.668,732,0,14,42,0.62,4.6272,0,0
7/11/2020 7:01,0,548V/548VEX  DCK BRL PRE,3/11/2020,11,37,0,84.1125,273.4,3.448,775,0,4,24,0.62,4.3702,0,0
7/11/2020 8:38,0,513VU BRL WTH,3/11/2020,11,36,86,83.625,206.6,3.572,789,0,0,52,0.62,4.9521,,11.5
7/11/2020 8:42,0,513VU BRL WTH,3/11/2020,11,36,0,82.9875,221.4,3.532,790,0,1,15,0.62,4.9521,0,0
7/11/2020 8:59,0,513VU BRL WTH,3/11/2020,11,36,0,83.1,225.2,3.432,793,0,10,35,0.62,4.9521,0,0
7/11/2020 9:02,0,513VU BRL WTH,3/11/2020,13,40,0,83.325,224.4,3.42,794,0,12,51,0.62,4.9521,0,0
7/11/2020 9:04,0,513VU BRL WTH,3/11/2020,14,38,0,85.575,231.4,3.388,794,0,12,56,0.62,4.9521,0,0
7/11/2020 9:31,0,513VU BRL WTH,3/11/2020,14,36,0,83.325,254,3.348,800,0,13,32,0.62,4.9521,0,0
7/11/2020 9:35,0,513VU BRL WTH,3/11/2020,14,36,0,83.325,245.2,3.256,802,0,14,37,0.62,4.9521,0,0
7/11/2020 9:38,0,513VU BRL WTH,3/11/2020,14,36,0,83.325,244.4,3.36,802,0,15,15,0.62,4.9521,0,0
7/11/2020 9:40,0,513VU BRL WTH,3/11/2020,14,36,0,83.325,243.2,3.32,803,0,15,48,0.62,4.9521,0,0
7/11/2020 9:42,0,513VU BRL WTH,3/11/2020,14,36,0,83.325,240.6,3.268,803,0,16,24,0.62,4.9521,0,0
7/11/2020 9:47,0,513VU BRL WTH,3/11/2020,14,36,0,83.325,240.8,3.316,804,0,19,9,0.62,4.9521,0,0
7/11/2020 9:56,0,513VU BRL WTH,3/11/2020,14,36,0,83.2875,251.2,3.296,806,0,24,29,0.62,4.9521,0,0
7/11/2020 10:07,0,513VU BRL WTH,3/11/2020,14,36,0,83.325,239.2,3.308,809,0,25,22,0.62,4.9521,0,0
7/11/2020 10:11,0,513VU BRL WTH,3/11/2020,14,36,0,83.175,240.6,3.244,810,0,25,53,0.62,4.9521,0,0
7/11/2020 10:14,0,513VU BRL WTH,3/11/2020,14,36,0,83.4,234.4,3.436,811,0,26,31,0.62,4.9521,0,0
7/11/2020 10:19,0,513VU BRL WTH,3/11/2020,14,36,0,83.2875,245.8,4.588,812,0,28,48,0.62,4.9521,0,0
7/11/2020 10:29,0,513VU BRL WTH,3/11/2020,14,36,0,83.325,244,4.124,814,0,35,18,0.62,4.9521,0,0
7/11/2020 11:31,0,549VF/549VFEX DCK BRL GR,3/11/2020,11,35,0,83.5125,233.6,3.54,816,0,6,13,0.62,4.6272,0,0
7/11/2020 11:33,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,34,0,84.3375,250.8,3.548,816,0,6,16,0.62,4.6272,0,0
7/11/2020 11:35,0,549VF/549VFEX DCK BRL GR,3/11/2020,12,35,0,83.7375,245,3.408,816,0,7,15,0.62,4.6272,0,0
7/11/2020 14:24,0,549VF/549VFEX DCK BRL GR,3/11/2020,13,33,0,85.9125,243.6,3.408,850,0,7,23,0.62,4.6272,0,0
7/11/2020 14:26,0,549VF/549VFEX DCK BRL GR,3/11/2020,13,33,0,83.5125,269.8,3.428,851,0,8,8,0.62,4.6272,0,0
7/11/2020 14:29,0,549VF/549VFEX DCK BRL GR,3/11/2020,13,34,0,83.4,266.4,3.376,851,0,8,45,0.62,4.6272,0,0
7/11/2020 15:52,0,549VF/549VFEX DCK BRL GR,3/11/2020,13,34,0,83.325,251,3.54,870,0,9,1,0.62,4.6272,0,0
7/11/2020 17:33,0,549VLFEX  DCK BRL GR,3/11/2020,12,32,0,82.9875,237.8,2.368,883,0,6,25,0.62,4.6602,0,0
7/11/2020 17:38,0,549VLFEX  DCK BRL GR,3/11/2020,12,33,0,83.1,247.6,2.42,884,0,9,16,0.62,4.6602,0,0
7/11/2020 19:42,0,513VF BRL WTH,3/11/2020,12,36,0,83.7375,235.8,3.468,905,0,6,39,0.62,4.5442,0,0
7/11/2020 19:46,0,513VF BRL WTH,3/11/2020,12,33,0,84.3375,222.8,3.488,906,0,8,15,0.62,4.5442,0,0
7/11/2020 19:58,0,513VF BRL WTH,3/11/2020,12,35,0,81.75,275.4,3.44,908,0,18,55,0.62,4.5442,0,0
7/11/2020 21:56,0,513VF BRL WTH,3/11/2020,12,35,0,80.1,275.8,3.424,927,0,3,20,0.62,4.5442,0,0
8/11/2020 0:37,0,513VU BRL WTH,3/11/2020,12,32,0,79.3875,243.8,4.74,956,0,4,8,0.62,4.9521,0,0
8/11/2020 0:45,0,513VU BRL WTH,3/11/2020,14,32,0,84.6375,228.2,3.492,958,0,4,9,0.62,4.9521,0,0
9/11/2020 8:49,0,513VT BRL WTH,3/11/2020,12,35,0,83.325,212.2,4.224,988,0,18,25,0.62,4.2774,0,0
9/11/2020 9:09,0,513VT BRL WTH,3/11/2020,12,36,0,83.325,199.8,4.308,993,0,22,58,0.62,4.2774,0,0
9/11/2020 9:15,0,513VT BRL WTH,3/11/2020,12,34,0,83.5125,222.2,4.284,994,0,24,1,0.62,4.2774,0,0
9/11/2020 9:49,0,513VT BRL WTH,3/11/2020,12,37,0,83.1,186.8,4.292,996,0,7,30,0.62,4.2774,0,0
9/11/2020 15:15,0,549V/549VEX DCK BRL GR,3/11/2020,12,33,97,83.1,262.2,3.972,1008,0,5,26,0.62,4.5059,0,11.5
9/11/2020 15:26,0,549V/549VEX DCK BRL GR,3/11/2020,12,33,97,83.4375,243.2,4.004,1009,0,4,49,0.62,4.5059,0,11.5
9/11/2020 15:33,0,549V/549VEX DCK BRL GR,3/11/2020,12,30,97,83.2125,266.2,4,1010,0,6,1,0.62,4.5059,0,11.5
9/11/2020 15:35,0,549V/549VEX DCK BRL GR,3/11/2020,12,28,97,84.8625,131.2,3.96,1011,0,6,28,0.62,4.5059,0,11.5
9/11/2020 15:36,0,549V/549VEX DCK BRL GR,3/11/2020,12,28,97,83.4375,298.6,4.016,1011,0,6,52,0.62,4.5059,0,11.5
9/11/2020 15:37,0,549V/549VEX DCK BRL GR,3/11/2020,10,28,97,86.1375,402.6,3.952,1011,0,7,29,0.62,4.5059,0,11.5
12/11/2020 7:51,0,510V  BRL PREST,9/11/2020,10,25,0,86.2125,266.8,4.248,1442,0,0,0,0.62,4.3966,0,0
12/11/2020 17:19,0,510VT BRL PREST,9/11/2020,12,47,0,84.675,300,4.016,1524,0,0,6,0.62,4.0211,0,0
12/11/2020 18:12,0,510VT BRL PREST,9/11/2020,12,47,0,83.325,274.2,3.956,1534,0,2,45,0.62,4.0211,0,0
12/11/2020 18:16,0,510VT BRL PREST,9/11/2020,12,47,0,84.0375,271,3.972,1534,0,2,26,0.62,4.0211,0,0
12/11/2020 18:27,0,510VT BRL PREST,9/11/2020,12,47,0,87.5625,293.4,4.376,1536,0,2,28,0.62,4.0211,0,0
12/11/2020 18:34,0,510VT BRL PREST,9/11/2020,12,47,0,84.15,281.8,4.116,1537,0,2,25,0.62,4.0211,0,0
12/11/2020 18:41,0,510VT BRL PREST,9/11/2020,12,47,0,83.2125,316.4,4.144,1539,0,5,39,0.62,4.0211,0,0
12/11/2020 18:44,0,510VT BRL PREST,9/11/2020,12,47,0,84.7875,303.2,4.216,1540,0,5,41,0.62,4.0211,0,0
12/11/2020 20:01,0,510VT BRL PREST,9/11/2020,12,47,0,83.85,238,4.004,1556,0,7,36,0.62,4.0211,0,0
12/11/2020 20:12,0,510VT BRL PREST,9/11/2020,12,47,0,83.5125,267,3.988,1558,0,7,38,0.62,4.0211,0,0
17/11/2020 7:48,0,540V/540VEX  DCK BRL FIN,9/11/2020,12,37,0,89.5125,234.6,4.624,2315,0,0,0,0.62,4.7043,0,0
17/11/2020 11:27,0,540V/540VEX  DCK BRL FIN,9/11/2020,12,34,0,84.2625,218,4.312,2358,0,2,8,0.62,4.7043,0,0
17/11/2020 15:51,0,549V/549VEX DCK BRL GR,9/11/2020,12,26,0,75.8625,236,4.264,2359,0,2,56,0.62,4.5534,0,0
17/11/2020 16:02,0,549V/549VEX DCK BRL GR,9/11/2020,12,25,0,89.7375,130.8,4.156,2361,0,3,0,0.62,4.5534,0,0
17/11/2020 17:26,0,549V/549VEX DCK BRL GR,9/11/2020,12,33,0,83.2125,232.6,4.184,2378,0,3,46,0.62,4.5534,0,0
17/11/2020 17:53,0,549V/549VEX DCK BRL GR,9/11/2020,12,33,0,83.325,226.2,4.268,2380,0,2,37,0.62,4.5534,0,0
17/11/2020 18:23,0,549V/549VEX DCK BRL GR,9/11/2020,12,33,0,87.6375,183.8,4.292,2386,0,3,4,0.62,4.5534,0,0
17/11/2020 18:38,0,549V/549VEX DCK BRL GR,9/11/2020,12,32,0,83.925,252.6,4.288,2386,0,2,31,0.62,4.5534,0,0
18/11/2020 3:00,0,540V/540VEX  DCK BRL FIN,9/11/2020,11,30,0,79.3875,244.2,4.18,2469,0,0,0,0.62,4.7043,0,0
18/11/2020 3:00,0,540V/540VEX  DCK BRL FIN,9/11/2020,11,30,0,80.625,244,4.224,2470,0,0,1,0.62,4.7043,0,0
18/11/2020 3:05,0,540V/540VEX  DCK BRL FIN,9/11/2020,12,32,0,81.975,242,4.044,2470,0,0,2,0.62,4.7043,0,0
18/11/2020 7:21,0,540V/540VEX  DCK BRL FIN,9/11/2020,11,38,0,87.675,233.6,4.028,2521,0,0,0,0.62,4.7043,0,0
18/11/2020 7:31,0,540V/540VEX  DCK BRL FIN,9/11/2020,11,38,0,83.625,244.2,3.984,2523,0,0,1,0.62,4.7043,0,0
